Fakturabeløp (NOK),netto_dager,betalingsfrist_dager,faktura_maned,faktura_kvartal,Gj.snitt dager forsinket (leverandør),Antall fakturaer (leverandør),Leverandørkategori_Bygg,Leverandørkategori_Energi,Leverandørkategori_Forbruksmateriell,Leverandørkategori_IT,Leverandørkategori_Konsulenttjenester,Leverandørkategori_Renhold,Leverandørkategori_Transport,Leverandørkategori_Vedlikehold,Kontrakttype_Enkeltkontrakt,Kontrakttype_Minikonkurranse,Kontrakttype_Rammeavtale,Kontrakttype_Åpen anbudskonkurranse,INCOTERMS_CFR,INCOTERMS_CIF,INCOTERMS_CIP,INCOTERMS_CPT,INCOTERMS_DAP,INCOTERMS_DDP,INCOTERMS_DPU,INCOTERMS_EXW,INCOTERMS_FAS,INCOTERMS_FCA,INCOTERMS_FOB,Risikokategori leverandør_Høy,Risikokategori leverandør_Kritisk,Risikokategori leverandør_Lav,Risikokategori leverandør_Medium,er_forsinket
523400,10,10,4,2,10.3,17,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
58600,10,10,4,2,3.2,14,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
37900,45,45,4,2,12.2,17,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
353300,30,30,4,2,7.4,33,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
24400,10,10,4,2,10.3,18,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
24000,10,10,4,2,17.0,43,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
116000,14,14,4,2,19.1,18,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
346200,60,60,4,2,2.5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
325600,30,30,4,2,14.7,25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
6100,45,45,5,2,12.2,17,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
781400,30,30,5,2,14.7,25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
105400,10,10,5,2,14.4,28,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
710600,90,90,5,2,14.8,38,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1
25600,10,10,5,2,10.3,18,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
1399600,14,14,5,2,2.2,32,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
758100,60,60,5,2,4.4,29,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
692700,60,60,5,2,12.9,17,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
56900,14,14,5,2,19.1,18,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
222300,90,90,5,2,14.8,38,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
1446900,60,60,5,2,2.5,28,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
28900,10,10,5,2,17.0,43,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1
623100,30,30,5,2,14.7,25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
428300,60,60,5,2,16.8,48,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
5000,60,60,5,2,11.1,23,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
74700,14,14,5,2,2.1,32,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
743900,90,90,5,2,14.8,38,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1
1265900,10,10,5,2,2.2,32,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
434900,10,10,5,2,7.4,33,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
368000,30,30,5,2,6.1,30,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
29900,45,45,5,2,3.0,39,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1
471800,30,30,5,2,14.7,25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1
347900,30,30,5,2,2.3,37,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
284600,60,60,5,2,12.9,17,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
682700,10,10,5,2,2.2,32,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
696800,30,30,6,2,14.7,25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0
21900,90,90,6,2,16.6,44,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
107900,10,10,6,2,14.4,28,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
627000,45,45,6,2,4.4,29,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
190400,90,90,6,2,14.8,38,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
3000,10,10,6,2,17.0,43,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
422100,60,60,6,2,18.9,41,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
43700,10,10,6,2,10.3,18,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0
763700,30,30,6,2,1.3,35,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
62800,14,14,6,2,19.1,18,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0
23900,14,14,6,2,12.2,17,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
36100,10,10,6,2,14.1,15,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
236000,30,30,6,2,6.1,30,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
784900,14,14,6,2,13.9,32,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0
460800,90,90,6,2,22.9,11,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1
743200,14,14,6,2,18.9,41,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1
67200,90,90,6,2,7.4,36,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
58600,60,60,6,2,9.4,8,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
620400,14,14,6,2,9.6,26,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
103800,45,45,6,2,3.0,39,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
421700,14,14,7,3,13.9,32,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
489000,90,90,7,3,16.8,48,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
287200,14,14,7,3,18.9,41,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1
51800,10,10,7,3,12.4,12,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
366500,10,10,7,3,10.3,17,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
